TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
3:56 AM,50.0,48.9,96,29.98,8.0,West,3.5,-,N/A,,Clear,270,2015-01-10 11:56:00
4:56 AM,50.0,50.0,100,29.98,10.0,West,3.5,-,N/A,,Mostly Cloudy,280,2015-01-10 12:56:00
5:56 AM,53.1,53.1,100,29.99,7.0,West,4.6,-,N/A,,Scattered Clouds,270,2015-01-10 13:56:00
6:56 AM,54.0,53.1,97,30.00,9.0,NW,5.8,-,N/A,,Mostly Cloudy,320,2015-01-10 14:56:00
7:27 AM,53.6,51.8,94,30.01,9.0,WNW,8.1,-,N/A,,Mostly Cloudy,290,2015-01-10 15:27:00
7:56 AM,53.1,53.1,100,30.01,8.0,NW,6.9,-,N/A,,Mostly Cloudy,310,2015-01-10 15:56:00
8:56 AM,53.1,52.0,96,30.03,9.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-10 16:56:00
9:08 AM,53.6,53.6,100,30.03,9.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-10 17:08:00
9:14 AM,53.6,53.6,100,30.03,9.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-10 17:14:00
9:56 AM,55.0,54.0,96,30.04,9.0,ESE,4.6,-,N/A,,Mostly Cloudy,110,2015-01-10 17:56:00
10:56 AM,55.0,53.1,93,30.02,7.0,ENE,5.8,-,N/A,,Mostly Cloudy,70,2015-01-10 18:56:00
11:46 AM,53.6,53.6,100,30.00,3.0,ENE,4.6,-,N/A,,Mostly Cloudy,60,2015-01-10 19:46:00
11:56 AM,53.1,52.0,96,30.00,3.0,NE,4.6,-,N/A,,Overcast,40,2015-01-10 19:56:00
12:22 PM,53.6,53.6,100,29.99,3.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-10 20:22:00
12:56 PM,53.1,53.1,100,29.97,5.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-10 20:56:00
1:56 PM,53.6,53.6,100,29.96,7.0,NE,3.5,-,N/A,,Mostly Cloudy,40,2015-01-10 21:56:00
2:56 PM,57.0,55.0,93,29.96,8.0,NNE,3.5,-,N/A,,Mostly Cloudy,30,2015-01-10 22:56:00
3:56 PM,60.1,53.1,78,29.96,9.0,West,10.4,-,N/A,,Mostly Cloudy,280,2015-01-10 23:56:00
4:56 PM,55.9,53.1,90,29.97,10.0,WNW,11.5,-,N/A,,Mostly Cloudy,290,2015-01-11 00:56:00
5:56 PM,55.0,53.1,93,29.98,10.0,WNW,8.1,-,N/A,,Mostly Cloudy,290,2015-01-11 01:56:00
6:56 PM,54.0,52.0,93,29.98,10.0,West,8.1,-,N/A,,Mostly Cloudy,280,2015-01-11 02:56:00
7:56 PM,54.0,54.0,100,29.99,10.0,WNW,11.5,-,N/A,,Scattered Clouds,290,2015-01-11 03:56:00
8:56 PM,54.0,53.1,97,30.01,10.0,West,10.4,-,N/A,,Scattered Clouds,280,2015-01-11 04:56:00
9:56 PM,54.0,52.0,93,30.01,10.0,West,6.9,-,N/A,,Scattered Clouds,260,2015-01-11 05:56:00
10:56 PM,53.1,52.0,96,30.02,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-11 06:56:00
11:56 PM,50.0,48.9,96,30.02,10.0,WSW,4.6,-,N/A,,Scattered Clouds,250,2015-01-11 07:56:00


12:56 AM,51.1,48.9,92,30.02,10.0,SSW,3.5,-,N/A,,Scattered Clouds,200,2015-01-11 08:56:00
1:56 AM,50.0,50.0,100,30.02,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-11 09:56:00
2:56 AM,50.0,48.0,93,30.03,10.0,SSW,3.5,-,N/A,,Scattered Clouds,210,2015-01-11 10:56:00
3:56 AM,48.9,48.9,100,30.03,10.0,WSW,3.5,-,N/A,,Clear,240,2015-01-11 11:56:00
4:56 AM,50.0,48.0,93,30.03,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-11 12:56:00
5:56 AM,48.0,48.0,100,30.03,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-11 13:56:00
6:56 AM,48.0,46.9,96,30.04,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-11 14:56:00
7:01 AM,48.2,48.2,100,30.04,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-11 15:01:00
7:56 AM,50.0,50.0,100,30.07,9.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-11 15:56:00
8:56 AM,51.1,50.0,96,30.09,10.0,East,4.6,-,N/A,,Mostly Cloudy,100,2015-01-11 16:56:00
9:56 AM,52.0,48.9,89,30.12,8.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-11 17:56:00
10:56 AM,53.1,52.0,96,30.12,6.0,East,4.6,-,N/A,,Mostly Cloudy,80,2015-01-11 18:56:00
11:56 AM,54.0,52.0,93,30.10,6.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2015-01-11 19:56:00
12:22 PM,53.6,51.8,94,30.10,7.0,East,6.9,-,N/A,,Mostly Cloudy,80,2015-01-11 20:22:00
12:56 PM,53.1,53.1,100,30.09,6.0,ENE,5.8,-,N/A,,Mostly Cloudy,70,2015-01-11 20:56:00
1:06 PM,51.8,51.8,100,30.09,0.5,East,5.8,-,N/A,Fog,Fog,80,2015-01-11 21:06:00
1:13 PM,51.8,51.8,100,30.09,0.2,East,4.6,-,N/A,Fog,Fog,80,2015-01-11 21:13:00
1:44 PM,51.8,51.8,100,30.09,0.2,ENE,3.5,-,N/A,Fog,Fog,60,2015-01-11 21:44:00
1:56 PM,51.1,51.1,100,30.09,0.2,East,3.5,-,N/A,Fog,Fog,80,2015-01-11 21:56:00
2:48 PM,51.8,51.8,100,30.09,4.0,Calm,Calm,-,N/A,Fog,Mostly Cloudy,0,2015-01-11 22:48:00
2:56 PM,51.1,51.1,100,30.09,4.0,Calm,Calm,-,N/A,Fog,Mostly Cloudy,0,2015-01-11 22:56:00
3:15 PM,53.6,50.0,88,30.09,7.0,West,16.1,-,N/A,Fog,Mostly Cloudy,280,2015-01-11 23:15:00
3:31 PM,55.4,51.8,88,30.09,8.0,West,17.3,-,N/A,,Mostly Cloudy,280,2015-01-11 23:31:00
3:56 PM,55.9,51.1,84,30.10,10.0,West,15.0,-,N/A,,Mostly Cloudy,280,2015-01-11 23:56:00
4:56 PM,55.0,52.0,89,30.11,10.0,West,11.5,-,N/A,,Overcast,280,2015-01-12 00:56:00
5:56 PM,55.0,52.0,89,30.12,10.0,West,11.5,-,N/A,,Overcast,270,2015-01-12 01:56:00
6:56 PM,55.0,53.1,93,30.14,10.0,West,9.2,-,N/A,,Scattered Clouds,260,2015-01-12 02:56:00
7:56 PM,55.0,52.0,89,30.14,10.0,SW,8.1,-,N/A,,Scattered Clouds,230,2015-01-12 03:56:00
8:56 PM,54.0,51.1,90,30.15,10.0,SSW,4.6,-,N/A,,Scattered Clouds,210,2015-01-12 04:56:00
9:56 PM,52.0,50.0,93,30.17,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-12 05:56:00
10:56 PM,52.0,50.0,93,30.18,10.0,SE,3.5,-,N/A,,Scattered Clouds,140,2015-01-12 06:56:00
11:56 PM,51.1,48.9,92,30.18,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-12 07:56:00


12:56 AM,51.1,51.1,100,30.19,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-12 08:56:00
1:56 AM,48.9,48.9,100,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-12 09:56:00
2:56 AM,48.9,48.9,100,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-12 10:56:00
3:56 AM,48.9,48.0,97,30.22,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-12 11:56:00
4:56 AM,48.0,48.0,100,30.21,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-12 12:56:00
5:56 AM,50.0,50.0,100,30.22,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-12 13:56:00
6:56 AM,48.9,48.9,100,30.22,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-12 14:56:00
7:39 AM,50.0,50.0,100,30.22,8.0,Calm,Calm,-,N/A,,Overcast,0,2015-01-12 15:39:00
7:56 AM,51.1,51.1,100,30.23,8.0,Calm,Calm,-,N/A,,Overcast,0,2015-01-12 15:56:00
8:27 AM,51.8,51.8,100,30.25,3.0,Calm,Calm,-,N/A,,Overcast,0,2015-01-12 16:27:00
8:42 AM,50.0,50.0,100,30.26,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-12 16:42:00
8:56 AM,51.1,51.1,100,30.26,0.5,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-12 16:56:00
9:13 AM,50.0,50.0,100,30.27,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-12 17:13:00
9:30 AM,51.8,51.8,100,30.27,0.1,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-12 17:30:00
9:56 AM,50.0,50.0,100,30.28,0.1,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-12 17:56:00
10:56 AM,50.0,50.0,100,30.27,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-12 18:56:00
11:33 AM,50.0,50.0,100,30.26,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-12 19:33:00
11:56 AM,51.1,51.1,100,30.25,6.0,NE,3.5,-,N/A,,Mostly Cloudy,50,2015-01-12 19:56:00
12:56 PM,51.1,51.1,100,30.22,8.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-12 20:56:00
1:56 PM,55.9,54.0,93,30.21,9.0,East,4.6,-,N/A,,Scattered Clouds,80,2015-01-12 21:56:00
2:56 PM,57.0,52.0,83,30.21,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-12 22:56:00
3:56 PM,61.0,53.1,75,30.20,10.0,West,11.5,-,N/A,,Scattered Clouds,280,2015-01-12 23:56:00
4:56 PM,57.9,55.0,90,30.20,10.0,West,16.1,-,N/A,,Scattered Clouds,280,2015-01-13 00:56:00
5:56 PM,55.9,55.0,97,30.20,10.0,West,17.3,-,N/A,,Mostly Cloudy,280,2015-01-13 01:56:00
6:56 PM,55.9,55.0,97,30.20,10.0,West,16.1,-,N/A,,Mostly Cloudy,280,2015-01-13 02:56:00
7:56 PM,55.0,55.0,100,30.20,10.0,West,15.0,-,N/A,,Mostly Cloudy,280,2015-01-13 03:56:00
8:56 PM,55.0,54.0,96,30.20,10.0,WNW,8.1,-,N/A,,Scattered Clouds,290,2015-01-13 04:56:00
9:56 PM,54.0,53.1,97,30.20,10.0,NW,3.5,-,N/A,,Partly Cloudy,320,2015-01-13 05:56:00
10:56 PM,52.0,50.0,93,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-13 06:56:00
11:56 PM,52.0,51.1,97,30.20,10.0,West,4.6,-,N/A,,Clear,280,2015-01-13 07:56:00


12:56 AM,52.0,51.1,97,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-13 08:56:00
1:56 AM,50.0,48.9,96,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-13 09:56:00
2:56 AM,48.9,48.9,100,30.21,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-13 10:56:00
3:56 AM,48.9,48.0,97,30.19,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-13 11:56:00
4:56 AM,46.9,46.9,100,30.19,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-13 12:56:00
5:56 AM,48.0,48.0,100,30.19,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-13 13:56:00
6:56 AM,48.0,48.0,100,30.20,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-13 14:56:00
7:32 AM,48.2,48.2,100,30.20,0.2,North,3.5,-,N/A,Fog,Fog,10,2015-01-13 15:32:00
7:42 AM,48.2,48.2,100,30.20,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-13 15:42:00
7:46 AM,48.2,48.2,100,30.20,0.1,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-13 15:46:00
7:56 AM,48.0,48.0,100,30.20,0.1,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-13 15:56:00
8:56 AM,48.0,48.0,100,30.22,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-13 16:56:00
9:31 AM,48.2,48.2,100,30.22,1.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-13 17:31:00
9:38 AM,48.2,48.2,100,30.22,4.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-13 17:38:00
9:56 AM,50.0,50.0,100,30.22,4.0,NE,3.5,-,N/A,,Partly Cloudy,40,2015-01-13 17:56:00
10:56 AM,52.0,51.1,97,30.22,8.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-13 18:56:00
11:56 AM,57.9,51.1,78,30.18,10.0,North,3.5,-,N/A,,Clear,10,2015-01-13 19:56:00
12:56 PM,62.1,44.1,52,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-13 20:56:00
1:56 PM,63.0,43.0,48,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-13 21:56:00
2:56 PM,63.0,43.0,48,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-13 22:56:00
3:56 PM,63.0,43.0,48,30.12,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-13 23:56:00
4:56 PM,62.1,43.0,50,30.13,10.0,NNW,4.6,-,N/A,,Partly Cloudy,330,2015-01-14 00:56:00
5:56 PM,57.9,46.9,67,30.14,10.0,ENE,4.6,-,N/A,,Partly Cloudy,70,2015-01-14 01:56:00
6:56 PM,55.0,50.0,83,30.14,10.0,West,3.5,-,N/A,,Clear,270,2015-01-14 02:56:00
7:56 PM,55.0,46.0,72,30.13,10.0,SE,4.6,-,N/A,,Clear,140,2015-01-14 03:56:00
8:56 PM,54.0,42.1,64,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-14 04:56:00
9:56 PM,54.0,44.1,69,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-14 05:56:00
10:56 PM,52.0,43.0,71,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-14 06:56:00
11:56 PM,52.0,45.0,77,30.16,10.0,SW,3.5,-,N/A,,Clear,220,2015-01-14 07:56:00


12:56 AM,51.1,46.9,86,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-14 08:56:00
1:56 AM,48.0,41.0,77,30.18,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-14 09:56:00
2:56 AM,46.0,42.1,86,30.18,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-14 10:56:00
3:56 AM,48.0,44.1,86,30.18,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-14 11:56:00
4:56 AM,46.9,44.1,90,30.17,10.0,South,3.5,-,N/A,,Clear,170,2015-01-14 12:56:00
5:56 AM,44.1,41.0,89,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-14 13:56:00
6:56 AM,46.0,42.1,86,30.20,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-14 14:56:00
7:56 AM,46.9,44.1,90,30.21,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-14 15:56:00
8:56 AM,51.1,46.0,83,30.23,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-14 16:56:00
9:56 AM,54.0,45.0,72,30.25,10.0,East,3.5,-,N/A,,Partly Cloudy,80,2015-01-14 17:56:00
10:56 AM,54.0,45.0,72,30.25,10.0,ENE,4.6,-,N/A,,Mostly Cloudy,70,2015-01-14 18:56:00
11:56 AM,55.0,46.0,72,30.23,9.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-14 19:56:00
12:56 PM,55.9,48.0,75,30.20,8.0,ENE,3.5,-,N/A,,Mostly Cloudy,60,2015-01-14 20:56:00
1:56 PM,57.0,48.0,72,30.18,8.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-14 21:56:00
2:56 PM,57.9,48.9,72,30.18,8.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-14 22:56:00
3:56 PM,57.0,53.1,87,30.19,8.0,North,3.5,-,N/A,,Mostly Cloudy,10,2015-01-14 23:56:00
4:56 PM,57.0,48.0,72,30.21,8.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-15 00:56:00
5:56 PM,55.0,51.1,86,30.22,7.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-15 01:56:00
6:56 PM,55.0,51.1,86,30.23,7.0,ENE,8.1,-,N/A,,Scattered Clouds,60,2015-01-15 02:56:00
7:56 PM,54.0,48.9,83,30.25,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-15 03:56:00
8:56 PM,54.0,48.9,83,30.26,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-15 04:56:00
9:56 PM,53.1,48.9,86,30.28,5.0,East,4.6,-,N/A,,Scattered Clouds,80,2015-01-15 05:56:00
10:56 PM,54.0,51.1,90,30.29,6.0,NE,4.6,-,N/A,,Scattered Clouds,50,2015-01-15 06:56:00
11:56 PM,53.1,50.0,89,30.27,5.0,East,3.5,-,N/A,,Scattered Clouds,90,2015-01-15 07:56:00


12:56 AM,51.1,50.0,96,30.28,5.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-15 08:56:00
1:56 AM,48.0,46.9,96,30.28,4.0,SSE,4.6,-,N/A,,Clear,160,2015-01-15 09:56:00
2:56 AM,48.0,46.0,93,30.29,4.0,Calm,Calm,-,N/A,,Clear,0,2015-01-15 10:56:00
3:56 AM,46.0,44.1,93,30.28,4.0,Calm,Calm,-,N/A,,Clear,0,2015-01-15 11:56:00
4:56 AM,46.9,46.0,97,30.27,4.0,SW,3.5,-,N/A,,Clear,220,2015-01-15 12:56:00
5:56 AM,46.0,46.0,100,30.27,4.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-15 13:56:00
6:56 AM,46.9,45.0,93,30.29,3.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-15 14:56:00
7:56 AM,46.9,46.9,100,30.29,3.0,SSE,3.5,-,N/A,,Mostly Cloudy,160,2015-01-15 15:56:00
8:56 AM,51.8,48.2,88,30.32,3.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-15 16:56:00
9:56 AM,52.0,51.1,97,30.33,2.5,ESE,3.5,-,N/A,,Overcast,120,2015-01-15 17:56:00
10:56 AM,53.1,48.9,86,30.34,3.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-15 18:56:00
11:56 AM,54.0,48.9,83,30.31,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-15 19:56:00
12:56 PM,55.0,50.0,83,30.27,4.0,North,3.5,-,N/A,,Haze,10,2015-01-15 20:56:00
1:56 PM,55.9,52.0,87,30.26,4.0,North,4.6,-,N/A,,Mostly Cloudy,10,2015-01-15 21:56:00
2:56 PM,57.0,51.1,81,30.26,4.0,North,5.8,-,N/A,,Haze,360,2015-01-15 22:56:00
3:56 PM,57.9,48.9,72,30.25,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-15 23:56:00
4:56 PM,57.9,48.9,72,30.25,5.0,SE,3.5,-,N/A,,Haze,140,2015-01-16 00:56:00
5:56 PM,57.9,48.0,70,30.25,7.0,South,3.5,-,N/A,,Overcast,180,2015-01-16 01:56:00
6:56 PM,55.0,53.1,93,30.26,5.0,North,4.6,-,N/A,,Overcast,10,2015-01-16 02:56:00
7:56 PM,55.0,52.0,89,30.25,6.0,Calm,Calm,-,N/A,,Overcast,0,2015-01-16 03:56:00
8:56 PM,55.9,50.0,80,30.27,7.0,West,4.6,-,N/A,,Overcast,280,2015-01-16 04:56:00
9:56 PM,55.9,51.1,84,30.28,7.0,Calm,Calm,-,N/A,,Overcast,0,2015-01-16 05:56:00
10:56 PM,54.0,51.1,90,30.27,7.0,ENE,3.5,-,N/A,,Scattered Clouds,70,2015-01-16 06:56:00
11:56 PM,53.1,50.0,89,30.27,7.0,SSE,4.6,-,N/A,,Scattered Clouds,150,2015-01-16 07:56:00


12:56 AM,53.1,48.9,86,30.26,6.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-16 08:56:00
1:56 AM,50.0,48.0,93,30.27,7.0,West,3.5,-,N/A,,Partly Cloudy,270,2015-01-16 09:56:00
2:56 AM,51.1,48.9,92,30.26,7.0,Calm,Calm,-,N/A,,Clear,0,2015-01-16 10:56:00
3:56 AM,48.0,48.0,100,30.24,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-16 11:56:00
4:56 AM,48.9,48.0,97,30.24,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-16 12:56:00
5:56 AM,48.2,48.2,100,30.24,6.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-16 13:56:00
6:56 AM,51.1,51.1,100,30.26,6.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-16 14:56:00
7:26 AM,51.8,51.8,100,30.26,6.0,WNW,3.5,-,N/A,,Mostly Cloudy,300,2015-01-16 15:26:00
7:56 AM,52.0,51.1,97,30.27,4.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-16 15:56:00
8:56 AM,53.1,51.1,93,30.28,4.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-16 16:56:00
9:56 AM,55.0,52.0,89,30.29,4.0,East,3.5,-,N/A,,Overcast,90,2015-01-16 17:56:00
10:30 AM,53.6,53.6,100,30.30,4.0,East,6.9,-,N/A,,Overcast,100,2015-01-16 18:30:00
10:56 AM,54.0,52.0,93,30.29,4.0,East,5.8,-,N/A,,Overcast,100,2015-01-16 18:56:00
11:56 AM,55.0,53.1,93,30.27,4.0,ENE,4.6,-,N/A,,Overcast,70,2015-01-16 19:56:00
12:56 PM,55.0,54.0,96,30.24,4.0,ENE,5.8,-,N/A,,Overcast,60,2015-01-16 20:56:00
1:25 PM,55.4,51.8,88,30.23,4.0,East,3.5,-,N/A,,Overcast,90,2015-01-16 21:25:00
1:56 PM,55.9,53.1,90,30.22,4.0,NE,3.5,-,N/A,,Overcast,40,2015-01-16 21:56:00
2:56 PM,55.9,53.1,90,30.22,4.0,Calm,Calm,-,N/A,,Overcast,0,2015-01-16 22:56:00
3:56 PM,57.0,52.0,83,30.23,5.0,North,4.6,-,N/A,,Haze,360,2015-01-16 23:56:00
4:25 PM,57.2,51.8,82,30.23,5.0,North,6.9,-,N/A,,Haze,10,2015-01-17 00:25:00
4:56 PM,55.9,55.0,97,30.24,4.0,North,4.6,-,N/A,,Mostly Cloudy,10,2015-01-17 00:56:00
5:56 PM,55.9,54.0,93,30.23,5.0,North,4.6,-,N/A,,Overcast,350,2015-01-17 01:56:00
6:56 PM,57.0,54.0,89,30.24,5.0,Calm,Calm,-,N/A,,Overcast,0,2015-01-17 02:56:00
7:56 PM,55.0,54.0,96,30.24,5.0,NNE,4.6,-,N/A,,Mostly Cloudy,20,2015-01-17 03:56:00
8:56 PM,55.0,55.0,100,30.26,4.0,North,3.5,-,N/A,,Scattered Clouds,10,2015-01-17 04:56:00
9:56 PM,55.0,55.0,100,30.27,4.0,NNE,5.8,-,N/A,,Mostly Cloudy,20,2015-01-17 05:56:00
10:19 PM,55.4,55.4,100,30.28,4.0,NNE,6.9,-,N/A,,Mostly Cloudy,20,2015-01-17 06:19:00
10:56 PM,55.0,54.0,96,30.29,6.0,North,8.1,-,N/A,,Overcast,10,2015-01-17 06:56:00
11:56 PM,54.0,52.0,93,30.29,8.0,East,4.6,-,N/A,,Overcast,80,2015-01-17 07:56:00


12:52 AM,53.6,51.8,94,30.27,7.0,East,3.5,-,N/A,,Partly Cloudy,90,2015-01-17 08:52:00
12:56 AM,54.0,51.1,90,30.27,7.0,ENE,4.6,-,N/A,,Partly Cloudy,70,2015-01-17 08:56:00
1:56 AM,54.0,54.0,100,30.27,6.0,ENE,8.1,-,N/A,,Partly Cloudy,70,2015-01-17 09:56:00
2:56 AM,54.0,53.1,97,30.28,6.0,East,6.9,-,N/A,,Mostly Cloudy,90,2015-01-17 10:56:00
3:24 AM,53.6,51.8,94,30.27,7.0,ESE,4.6,-,N/A,,Overcast,120,2015-01-17 11:24:00
3:51 AM,53.6,51.8,94,30.27,8.0,East,8.1,-,N/A,,Overcast,90,2015-01-17 11:51:00
3:52 AM,53.6,51.8,94,30.27,8.0,East,8.1,-,N/A,,Overcast,90,2015-01-17 11:52:00
3:56 AM,54.0,53.1,97,30.27,8.0,East,8.1,-,N/A,,Overcast,90,2015-01-17 11:56:00
4:52 AM,51.8,51.8,100,30.26,6.0,SE,4.6,-,N/A,,Mostly Cloudy,130,2015-01-17 12:52:00
4:56 AM,52.0,51.1,97,30.26,7.0,SE,5.8,-,N/A,,Mostly Cloudy,130,2015-01-17 12:56:00
5:30 AM,51.8,50.0,94,30.25,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-17 13:30:00
5:56 AM,53.1,51.1,93,30.25,8.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-17 13:56:00
6:56 AM,51.1,51.1,100,30.26,6.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-17 14:56:00
7:56 AM,52.0,51.1,97,30.29,6.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-17 15:56:00
8:56 AM,53.1,52.0,96,30.28,6.0,South,6.9,-,N/A,,Scattered Clouds,170,2015-01-17 16:56:00
9:56 AM,54.0,52.0,93,30.29,6.0,SE,4.6,-,N/A,,Scattered Clouds,130,2015-01-17 17:56:00
10:56 AM,55.9,54.0,93,30.29,6.0,East,5.8,-,N/A,,Mostly Cloudy,90,2015-01-17 18:56:00
11:56 AM,55.9,53.1,90,30.26,7.0,East,4.6,-,N/A,,Mostly Cloudy,80,2015-01-17 19:56:00
12:56 PM,57.0,54.0,89,30.22,7.0,NE,6.9,-,N/A,,Mostly Cloudy,40,2015-01-17 20:56:00
1:56 PM,55.9,54.0,93,30.20,7.0,ENE,3.5,-,N/A,,Mostly Cloudy,70,2015-01-17 21:56:00
2:56 PM,57.9,53.1,84,30.20,6.0,NE,3.5,-,N/A,,Haze,50,2015-01-17 22:56:00
3:56 PM,57.9,53.1,84,30.21,7.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-17 23:56:00
4:56 PM,57.0,53.1,87,30.22,7.0,North,3.5,-,N/A,,Mostly Cloudy,360,2015-01-18 00:56:00
5:56 PM,55.9,55.0,97,30.22,9.0,NE,4.6,-,N/A,,Overcast,40,2015-01-18 01:56:00
6:56 PM,55.9,54.0,93,30.25,9.0,North,8.1,-,N/A,,Overcast,350,2015-01-18 02:56:00
7:56 PM,57.0,53.1,87,30.25,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-18 03:56:00
8:56 PM,55.4,53.6,94,30.27,9.0,South,4.6,-,N/A,,Mostly Cloudy,170,2015-01-18 04:56:00
9:56 PM,55.9,53.1,90,30.27,9.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-18 05:56:00
10:56 PM,55.0,54.0,96,30.28,9.0,NNE,3.5,-,N/A,,Mostly Cloudy,20,2015-01-18 06:56:00
