"","TimePST","TemperatureF","Dew.PointF","Humidity","Sea.Level.PressureIn","VisibilityMPH","Wind.Direction","Wind.SpeedMPH","Gust.SpeedMPH","PrecipitationIn","Events","Conditions","WindDirDegrees","DateUTC","date","changedTime"
"190","8:56 PM",55.9,48,"75",30.01,7,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-09 04:56:00","01/09/2015",20
"191","9:56 PM",54,48,"80",30.01,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-09 05:56:00","01/09/2015",21
"192","10:56 PM",53.1,51.1,"93",30.01,8,"NNE","3.5","-","N/A","","Mostly Cloudy",30,"2015-01-09 06:56:00","01/09/2015",22
"193","11:56 PM",53.1,48,"83",30.01,8,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-09 07:56:00","01/09/2015",23
"194","12:56 AM",52,48.9,"89",30.01,8,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-09 08:56:00","01/09/2015",0
"195","1:56 AM",52,48.9,"89",30.01,8,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-09 09:56:00","01/09/2015",1
"196","2:56 AM",53.1,50,"89",30.01,8,"North","4.6","-","N/A","","Overcast",10,"2015-01-09 10:56:00","01/09/2015",2
"197","3:56 AM",53.1,52,"96",30.01,6,"Calm","Calm","-","N/A","","Overcast",0,"2015-01-09 11:56:00","01/09/2015",3
"198","4:56 AM",52,51.1,"97",30.01,6,"SSE","3.5","-","N/A","","Overcast",160,"2015-01-09 12:56:00","01/09/2015",4
"199","5:56 AM",51.1,50,"96",29.99,6,"WNW","5.8","-","N/A","","Mostly Cloudy",290,"2015-01-09 13:56:00","01/09/2015",5
"200","6:56 AM",52,52,"100",30.01,7,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-09 14:56:00","01/09/2015",6
"201","7:56 AM",52,52,"100",30.02,7,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-09 15:56:00","01/09/2015",7
"202","8:56 AM",54,51.1,"90",30.03,7,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-09 16:56:00","01/09/2015",8
"203","9:56 AM",54,53.1,"97",30.03,7,"NE","3.5","-","N/A","","Mostly Cloudy",40,"2015-01-09 17:56:00","01/09/2015",9
"204","10:56 AM",55.9,53.1,"90",30.03,7,"NNE","4.6","-","N/A","","Mostly Cloudy",20,"2015-01-09 18:56:00","01/09/2015",10
"205","11:56 AM",55,51.1,"86",30,7,"NNE","6.9","-","N/A","","Mostly Cloudy",30,"2015-01-09 19:56:00","01/09/2015",11
"206","12:56 PM",57.2,51.8,"82",29.98,8,"NNE","3.5","-","N/A","","Mostly Cloudy",30,"2015-01-09 20:56:00","01/09/2015",12
"207","1:56 PM",57.9,52,"81",29.96,8,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-09 21:56:00","01/09/2015",13
"208","2:56 PM",57.9,53.1,"84",29.97,7,"East","4.6","-","N/A","","Mostly Cloudy",80,"2015-01-09 22:56:00","01/09/2015",14
"209","3:56 PM",62.1,53.1,"72",29.98,9,"WNW","11.5","-","N/A","","Mostly Cloudy",290,"2015-01-09 23:56:00","01/09/2015",15
"210","4:56 PM",59,54,"83",29.97,10,"West","5.8","-","N/A","","Mostly Cloudy",280,"2015-01-10 00:56:00","01/10/2015",16
"211","5:27 PM",57.2,53.6,"88",29.97,10,"WNW","10.4","-","N/A","","Mostly Cloudy",300,"2015-01-10 01:27:00","01/10/2015",17
"212","5:56 PM",57,55,"93",29.98,10,"West","6.9","-","N/A","","Scattered Clouds",280,"2015-01-10 01:56:00","01/10/2015",17
"213","6:56 PM",55.9,54,"93",29.99,10,"WNW","9.2","-","N/A","","Scattered Clouds",290,"2015-01-10 02:56:00","01/10/2015",18
"214","7:56 PM",55,54,"96",29.99,9,"WNW","8.1","-","N/A","","Scattered Clouds",290,"2015-01-10 03:56:00","01/10/2015",19
"215","8:56 PM",55.9,53.1,"90",30,10,"West","5.8","-","N/A","","Mostly Cloudy",280,"2015-01-10 04:56:00","01/10/2015",20
"216","9:56 PM",54,51.1,"90",30.01,10,"SSE","3.5","-","N/A","","Mostly Cloudy",150,"2015-01-10 05:56:00","01/10/2015",21
"217","10:56 PM",54,51.1,"90",29.99,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-10 06:56:00","01/10/2015",22
"218","11:56 PM",53.1,52,"96",29.99,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-10 07:56:00","01/10/2015",23
"219","12:56 AM",54,51.1,"90",29.99,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-10 08:56:00","01/10/2015",0
"220","1:56 AM",54,52,"93",29.99,8,"North","5.8","-","N/A","","Scattered Clouds",350,"2015-01-10 09:56:00","01/10/2015",1
"221","2:56 AM",53.1,53.1,"100",29.99,7,"Calm","Calm","-","N/A","","Clear",0,"2015-01-10 10:56:00","01/10/2015",2
"222","3:56 AM",50,48.9,"96",29.98,8,"West","3.5","-","N/A","","Clear",270,"2015-01-10 11:56:00","01/10/2015",3
"223","4:56 AM",50,50,"100",29.98,10,"West","3.5","-","N/A","","Mostly Cloudy",280,"2015-01-10 12:56:00","01/10/2015",4
"224","5:56 AM",53.1,53.1,"100",29.99,7,"West","4.6","-","N/A","","Scattered Clouds",270,"2015-01-10 13:56:00","01/10/2015",5
"225","6:56 AM",54,53.1,"97",30,9,"NW","5.8","-","N/A","","Mostly Cloudy",320,"2015-01-10 14:56:00","01/10/2015",6
"226","7:27 AM",53.6,51.8,"94",30.01,9,"WNW","8.1","-","N/A","","Mostly Cloudy",290,"2015-01-10 15:27:00","01/10/2015",7
"227","7:56 AM",53.1,53.1,"100",30.01,8,"NW","6.9","-","N/A","","Mostly Cloudy",310,"2015-01-10 15:56:00","01/10/2015",7
"228","8:56 AM",53.1,52,"96",30.03,9,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-10 16:56:00","01/10/2015",8
"229","9:08 AM",53.6,53.6,"100",30.03,9,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-10 17:08:00","01/10/2015",9
"230","9:14 AM",53.6,53.6,"100",30.03,9,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-10 17:14:00","01/10/2015",9
"231","9:56 AM",55,54,"96",30.04,9,"ESE","4.6","-","N/A","","Mostly Cloudy",110,"2015-01-10 17:56:00","01/10/2015",9
"232","10:56 AM",55,53.1,"93",30.02,7,"ENE","5.8","-","N/A","","Mostly Cloudy",70,"2015-01-10 18:56:00","01/10/2015",10
"233","11:46 AM",53.6,53.6,"100",30,3,"ENE","4.6","-","N/A","","Mostly Cloudy",60,"2015-01-10 19:46:00","01/10/2015",11
"234","11:56 AM",53.1,52,"96",30,3,"NE","4.6","-","N/A","","Overcast",40,"2015-01-10 19:56:00","01/10/2015",11
"235","12:22 PM",53.6,53.6,"100",29.99,3,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-10 20:22:00","01/10/2015",12
"236","12:56 PM",53.1,53.1,"100",29.97,5,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-10 20:56:00","01/10/2015",12
"237","1:56 PM",53.6,53.6,"100",29.96,7,"NE","3.5","-","N/A","","Mostly Cloudy",40,"2015-01-10 21:56:00","01/10/2015",13
"238","2:56 PM",57,55,"93",29.96,8,"NNE","3.5","-","N/A","","Mostly Cloudy",30,"2015-01-10 22:56:00","01/10/2015",14
"239","3:56 PM",60.1,53.1,"78",29.96,9,"West","10.4","-","N/A","","Mostly Cloudy",280,"2015-01-10 23:56:00","01/10/2015",15
"240","4:56 PM",55.9,53.1,"90",29.97,10,"WNW","11.5","-","N/A","","Mostly Cloudy",290,"2015-01-11 00:56:00","01/11/2015",16
"241","5:56 PM",55,53.1,"93",29.98,10,"WNW","8.1","-","N/A","","Mostly Cloudy",290,"2015-01-11 01:56:00","01/11/2015",17
"242","6:56 PM",54,52,"93",29.98,10,"West","8.1","-","N/A","","Mostly Cloudy",280,"2015-01-11 02:56:00","01/11/2015",18
"243","7:56 PM",54,54,"100",29.99,10,"WNW","11.5","-","N/A","","Scattered Clouds",290,"2015-01-11 03:56:00","01/11/2015",19
"244","8:56 PM",54,53.1,"97",30.01,10,"West","10.4","-","N/A","","Scattered Clouds",280,"2015-01-11 04:56:00","01/11/2015",20
"245","9:56 PM",54,52,"93",30.01,10,"West","6.9","-","N/A","","Scattered Clouds",260,"2015-01-11 05:56:00","01/11/2015",21
"246","10:56 PM",53.1,52,"96",30.02,10,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-11 06:56:00","01/11/2015",22
"247","11:56 PM",50,48.9,"96",30.02,10,"WSW","4.6","-","N/A","","Scattered Clouds",250,"2015-01-11 07:56:00","01/11/2015",23
"248","12:56 AM",51.1,48.9,"92",30.02,10,"SSW","3.5","-","N/A","","Scattered Clouds",200,"2015-01-11 08:56:00","01/11/2015",0
"249","1:56 AM",50,50,"100",30.02,10,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-11 09:56:00","01/11/2015",1
"250","2:56 AM",50,48,"93",30.03,10,"SSW","3.5","-","N/A","","Scattered Clouds",210,"2015-01-11 10:56:00","01/11/2015",2
"251","3:56 AM",48.9,48.9,"100",30.03,10,"WSW","3.5","-","N/A","","Clear",240,"2015-01-11 11:56:00","01/11/2015",3
"252","4:56 AM",50,48,"93",30.03,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-11 12:56:00","01/11/2015",4
"253","5:56 AM",48,48,"100",30.03,10,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-11 13:56:00","01/11/2015",5
"254","6:56 AM",48,46.9,"96",30.04,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-11 14:56:00","01/11/2015",6
"255","7:01 AM",48.2,48.2,"100",30.04,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-11 15:01:00","01/11/2015",7
"256","7:56 AM",50,50,"100",30.07,9,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-11 15:56:00","01/11/2015",7
"257","8:56 AM",51.1,50,"96",30.09,10,"East","4.6","-","N/A","","Mostly Cloudy",100,"2015-01-11 16:56:00","01/11/2015",8
"258","9:56 AM",52,48.9,"89",30.12,8,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-11 17:56:00","01/11/2015",9
"259","10:56 AM",53.1,52,"96",30.12,6,"East","4.6","-","N/A","","Mostly Cloudy",80,"2015-01-11 18:56:00","01/11/2015",10
"260","11:56 AM",54,52,"93",30.1,6,"Variable","4.6","-","N/A","","Mostly Cloudy",0,"2015-01-11 19:56:00","01/11/2015",11
"261","12:22 PM",53.6,51.8,"94",30.1,7,"East","6.9","-","N/A","","Mostly Cloudy",80,"2015-01-11 20:22:00","01/11/2015",12
"262","12:56 PM",53.1,53.1,"100",30.09,6,"ENE","5.8","-","N/A","","Mostly Cloudy",70,"2015-01-11 20:56:00","01/11/2015",12
"263","1:06 PM",51.8,51.8,"100",30.09,0.5,"East","5.8","-","N/A","Fog","Fog",80,"2015-01-11 21:06:00","01/11/2015",13
"264","1:13 PM",51.8,51.8,"100",30.09,0.2,"East","4.6","-","N/A","Fog","Fog",80,"2015-01-11 21:13:00","01/11/2015",13
"265","1:44 PM",51.8,51.8,"100",30.09,0.2,"ENE","3.5","-","N/A","Fog","Fog",60,"2015-01-11 21:44:00","01/11/2015",13
"266","1:56 PM",51.1,51.1,"100",30.09,0.2,"East","3.5","-","N/A","Fog","Fog",80,"2015-01-11 21:56:00","01/11/2015",13
"267","2:48 PM",51.8,51.8,"100",30.09,4,"Calm","Calm","-","N/A","Fog","Mostly Cloudy",0,"2015-01-11 22:48:00","01/11/2015",14
"268","2:56 PM",51.1,51.1,"100",30.09,4,"Calm","Calm","-","N/A","Fog","Mostly Cloudy",0,"2015-01-11 22:56:00","01/11/2015",14
"269","3:15 PM",53.6,50,"88",30.09,7,"West","16.1","-","N/A","Fog","Mostly Cloudy",280,"2015-01-11 23:15:00","01/11/2015",15
"270","3:31 PM",55.4,51.8,"88",30.09,8,"West","17.3","-","N/A","","Mostly Cloudy",280,"2015-01-11 23:31:00","01/11/2015",15
"271","3:56 PM",55.9,51.1,"84",30.1,10,"West","15.0","-","N/A","","Mostly Cloudy",280,"2015-01-11 23:56:00","01/11/2015",15
"272","4:56 PM",55,52,"89",30.11,10,"West","11.5","-","N/A","","Overcast",280,"2015-01-12 00:56:00","01/12/2015",16
"273","5:56 PM",55,52,"89",30.12,10,"West","11.5","-","N/A","","Overcast",270,"2015-01-12 01:56:00","01/12/2015",17
"274","6:56 PM",55,53.1,"93",30.14,10,"West","9.2","-","N/A","","Scattered Clouds",260,"2015-01-12 02:56:00","01/12/2015",18
"275","7:56 PM",55,52,"89",30.14,10,"SW","8.1","-","N/A","","Scattered Clouds",230,"2015-01-12 03:56:00","01/12/2015",19
"276","8:56 PM",54,51.1,"90",30.15,10,"SSW","4.6","-","N/A","","Scattered Clouds",210,"2015-01-12 04:56:00","01/12/2015",20
"277","9:56 PM",52,50,"93",30.17,10,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-12 05:56:00","01/12/2015",21
"278","10:56 PM",52,50,"93",30.18,10,"SE","3.5","-","N/A","","Scattered Clouds",140,"2015-01-12 06:56:00","01/12/2015",22
"279","11:56 PM",51.1,48.9,"92",30.18,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-12 07:56:00","01/12/2015",23
"280","12:56 AM",51.1,51.1,"100",30.19,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-12 08:56:00","01/12/2015",0
"281","1:56 AM",48.9,48.9,"100",30.2,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-12 09:56:00","01/12/2015",1
"282","2:56 AM",48.9,48.9,"100",30.2,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-12 10:56:00","01/12/2015",2
"283","3:56 AM",48.9,48,"97",30.22,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-12 11:56:00","01/12/2015",3
"284","4:56 AM",48,48,"100",30.21,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-12 12:56:00","01/12/2015",4
"285","5:56 AM",50,50,"100",30.22,10,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-12 13:56:00","01/12/2015",5
"286","6:56 AM",48.9,48.9,"100",30.22,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-12 14:56:00","01/12/2015",6
"287","7:39 AM",50,50,"100",30.22,8,"Calm","Calm","-","N/A","","Overcast",0,"2015-01-12 15:39:00","01/12/2015",7
"288","7:56 AM",51.1,51.1,"100",30.23,8,"Calm","Calm","-","N/A","","Overcast",0,"2015-01-12 15:56:00","01/12/2015",7
"289","8:27 AM",51.8,51.8,"100",30.25,3,"Calm","Calm","-","N/A","","Overcast",0,"2015-01-12 16:27:00","01/12/2015",8
"290","8:42 AM",50,50,"100",30.26,0.2,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-12 16:42:00","01/12/2015",8
"291","8:56 AM",51.1,51.1,"100",30.26,0.5,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-12 16:56:00","01/12/2015",8
"292","9:13 AM",50,50,"100",30.27,0.2,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-12 17:13:00","01/12/2015",9
"293","9:30 AM",51.8,51.8,"100",30.27,0.1,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-12 17:30:00","01/12/2015",9
"294","9:56 AM",50,50,"100",30.28,0.1,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-12 17:56:00","01/12/2015",9
"295","10:56 AM",50,50,"100",30.27,0.2,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-12 18:56:00","01/12/2015",10
"296","11:33 AM",50,50,"100",30.26,0.2,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-12 19:33:00","01/12/2015",11
"297","11:56 AM",51.1,51.1,"100",30.25,6,"NE","3.5","-","N/A","","Mostly Cloudy",50,"2015-01-12 19:56:00","01/12/2015",11
"298","12:56 PM",51.1,51.1,"100",30.22,8,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-12 20:56:00","01/12/2015",12
"299","1:56 PM",55.9,54,"93",30.21,9,"East","4.6","-","N/A","","Scattered Clouds",80,"2015-01-12 21:56:00","01/12/2015",13
"300","2:56 PM",57,52,"83",30.21,10,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-12 22:56:00","01/12/2015",14
"301","3:56 PM",61,53.1,"75",30.2,10,"West","11.5","-","N/A","","Scattered Clouds",280,"2015-01-12 23:56:00","01/12/2015",15
"302","4:56 PM",57.9,55,"90",30.2,10,"West","16.1","-","N/A","","Scattered Clouds",280,"2015-01-13 00:56:00","01/13/2015",16
"303","5:56 PM",55.9,55,"97",30.2,10,"West","17.3","-","N/A","","Mostly Cloudy",280,"2015-01-13 01:56:00","01/13/2015",17
"304","6:56 PM",55.9,55,"97",30.2,10,"West","16.1","-","N/A","","Mostly Cloudy",280,"2015-01-13 02:56:00","01/13/2015",18
"305","7:56 PM",55,55,"100",30.2,10,"West","15.0","-","N/A","","Mostly Cloudy",280,"2015-01-13 03:56:00","01/13/2015",19
"306","8:56 PM",55,54,"96",30.2,10,"WNW","8.1","-","N/A","","Scattered Clouds",290,"2015-01-13 04:56:00","01/13/2015",20
"307","9:56 PM",54,53.1,"97",30.2,10,"NW","3.5","-","N/A","","Partly Cloudy",320,"2015-01-13 05:56:00","01/13/2015",21
"308","10:56 PM",52,50,"93",30.2,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-13 06:56:00","01/13/2015",22
"309","11:56 PM",52,51.1,"97",30.2,10,"West","4.6","-","N/A","","Clear",280,"2015-01-13 07:56:00","01/13/2015",23
"310","12:56 AM",52,51.1,"97",30.19,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-13 08:56:00","01/13/2015",0
"311","1:56 AM",50,48.9,"96",30.2,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-13 09:56:00","01/13/2015",1
"312","2:56 AM",48.9,48.9,"100",30.21,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-13 10:56:00","01/13/2015",2
"313","3:56 AM",48.9,48,"97",30.19,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-13 11:56:00","01/13/2015",3
"314","4:56 AM",46.9,46.9,"100",30.19,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-13 12:56:00","01/13/2015",4
"315","5:56 AM",48,48,"100",30.19,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-13 13:56:00","01/13/2015",5
"316","6:56 AM",48,48,"100",30.2,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-13 14:56:00","01/13/2015",6
"317","7:32 AM",48.2,48.2,"100",30.2,0.2,"North","3.5","-","N/A","Fog","Fog",10,"2015-01-13 15:32:00","01/13/2015",7
"318","7:42 AM",48.2,48.2,"100",30.2,0.2,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-13 15:42:00","01/13/2015",7
"319","7:46 AM",48.2,48.2,"100",30.2,0.1,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-13 15:46:00","01/13/2015",7
"320","7:56 AM",48,48,"100",30.2,0.1,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-13 15:56:00","01/13/2015",7
"321","8:56 AM",48,48,"100",30.22,0.2,"Calm","Calm","-","N/A","Fog","Fog",0,"2015-01-13 16:56:00","01/13/2015",8
"322","9:31 AM",48.2,48.2,"100",30.22,1,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-13 17:31:00","01/13/2015",9
"323","9:38 AM",48.2,48.2,"100",30.22,4,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-13 17:38:00","01/13/2015",9
"324","9:56 AM",50,50,"100",30.22,4,"NE","3.5","-","N/A","","Partly Cloudy",40,"2015-01-13 17:56:00","01/13/2015",9
"325","10:56 AM",52,51.1,"97",30.22,8,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-13 18:56:00","01/13/2015",10
"326","11:56 AM",57.9,51.1,"78",30.18,10,"North","3.5","-","N/A","","Clear",10,"2015-01-13 19:56:00","01/13/2015",11
"327","12:56 PM",62.1,44.1,"52",30.15,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-13 20:56:00","01/13/2015",12
"328","1:56 PM",63,43,"48",30.14,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-13 21:56:00","01/13/2015",13
"329","2:56 PM",63,43,"48",30.12,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-13 22:56:00","01/13/2015",14
"330","3:56 PM",63,43,"48",30.12,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-13 23:56:00","01/13/2015",15
"331","4:56 PM",62.1,43,"50",30.13,10,"NNW","4.6","-","N/A","","Partly Cloudy",330,"2015-01-14 00:56:00","01/14/2015",16
"332","5:56 PM",57.9,46.9,"67",30.14,10,"ENE","4.6","-","N/A","","Partly Cloudy",70,"2015-01-14 01:56:00","01/14/2015",17
"333","6:56 PM",55,50,"83",30.14,10,"West","3.5","-","N/A","","Clear",270,"2015-01-14 02:56:00","01/14/2015",18
"334","7:56 PM",55,46,"72",30.13,10,"SE","4.6","-","N/A","","Clear",140,"2015-01-14 03:56:00","01/14/2015",19
"335","8:56 PM",54,42.1,"64",30.13,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-14 04:56:00","01/14/2015",20
"336","9:56 PM",54,44.1,"69",30.14,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-14 05:56:00","01/14/2015",21
"337","10:56 PM",52,43,"71",30.15,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-14 06:56:00","01/14/2015",22
"338","11:56 PM",52,45,"77",30.16,10,"SW","3.5","-","N/A","","Clear",220,"2015-01-14 07:56:00","01/14/2015",23
"339","12:56 AM",51.1,46.9,"86",30.16,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-14 08:56:00","01/14/2015",0
"340","1:56 AM",48,41,"77",30.18,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-14 09:56:00","01/14/2015",1
"341","2:56 AM",46,42.1,"86",30.18,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-14 10:56:00","01/14/2015",2
"342","3:56 AM",48,44.1,"86",30.18,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-14 11:56:00","01/14/2015",3
"343","4:56 AM",46.9,44.1,"90",30.17,10,"South","3.5","-","N/A","","Clear",170,"2015-01-14 12:56:00","01/14/2015",4
"344","5:56 AM",44.1,41,"89",30.19,10,"Calm","Calm","-","N/A","","Clear",0,"2015-01-14 13:56:00","01/14/2015",5
"345","6:56 AM",46,42.1,"86",30.2,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-14 14:56:00","01/14/2015",6
"346","7:56 AM",46.9,44.1,"90",30.21,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-14 15:56:00","01/14/2015",7
"347","8:56 AM",51.1,46,"83",30.23,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-14 16:56:00","01/14/2015",8
"348","9:56 AM",54,45,"72",30.25,10,"East","3.5","-","N/A","","Partly Cloudy",80,"2015-01-14 17:56:00","01/14/2015",9
"349","10:56 AM",54,45,"72",30.25,10,"ENE","4.6","-","N/A","","Mostly Cloudy",70,"2015-01-14 18:56:00","01/14/2015",10
"350","11:56 AM",55,46,"72",30.23,9,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-14 19:56:00","01/14/2015",11
"351","12:56 PM",55.9,48,"75",30.2,8,"ENE","3.5","-","N/A","","Mostly Cloudy",60,"2015-01-14 20:56:00","01/14/2015",12
"352","1:56 PM",57,48,"72",30.18,8,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-14 21:56:00","01/14/2015",13
"353","2:56 PM",57.9,48.9,"72",30.18,8,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-14 22:56:00","01/14/2015",14
"354","3:56 PM",57,53.1,"87",30.19,8,"North","3.5","-","N/A","","Mostly Cloudy",10,"2015-01-14 23:56:00","01/14/2015",15
"355","4:56 PM",57,48,"72",30.21,8,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-15 00:56:00","01/15/2015",16
"356","5:56 PM",55,51.1,"86",30.22,7,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-15 01:56:00","01/15/2015",17
"357","6:56 PM",55,51.1,"86",30.23,7,"ENE","8.1","-","N/A","","Scattered Clouds",60,"2015-01-15 02:56:00","01/15/2015",18
"358","7:56 PM",54,48.9,"83",30.25,7,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-15 03:56:00","01/15/2015",19
"359","8:56 PM",54,48.9,"83",30.26,7,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-15 04:56:00","01/15/2015",20
"360","9:56 PM",53.1,48.9,"86",30.28,5,"East","4.6","-","N/A","","Scattered Clouds",80,"2015-01-15 05:56:00","01/15/2015",21
"361","10:56 PM",54,51.1,"90",30.29,6,"NE","4.6","-","N/A","","Scattered Clouds",50,"2015-01-15 06:56:00","01/15/2015",22
"362","11:56 PM",53.1,50,"89",30.27,5,"East","3.5","-","N/A","","Scattered Clouds",90,"2015-01-15 07:56:00","01/15/2015",23
"363","12:56 AM",51.1,50,"96",30.28,5,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-01-15 08:56:00","01/15/2015",0
"364","1:56 AM",48,46.9,"96",30.28,4,"SSE","4.6","-","N/A","","Clear",160,"2015-01-15 09:56:00","01/15/2015",1
"365","2:56 AM",48,46,"93",30.29,4,"Calm","Calm","-","N/A","","Clear",0,"2015-01-15 10:56:00","01/15/2015",2
"366","3:56 AM",46,44.1,"93",30.28,4,"Calm","Calm","-","N/A","","Clear",0,"2015-01-15 11:56:00","01/15/2015",3
"367","4:56 AM",46.9,46,"97",30.27,4,"SW","3.5","-","N/A","","Clear",220,"2015-01-15 12:56:00","01/15/2015",4
"368","5:56 AM",46,46,"100",30.27,4,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-01-15 13:56:00","01/15/2015",5
"369","6:56 AM",46.9,45,"93",30.29,3,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-15 14:56:00","01/15/2015",6
"370","7:56 AM",46.9,46.9,"100",30.29,3,"SSE","3.5","-","N/A","","Mostly Cloudy",160,"2015-01-15 15:56:00","01/15/2015",7
"371","8:56 AM",51.8,48.2,"88",30.32,3,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-15 16:56:00","01/15/2015",8
"372","9:56 AM",52,51.1,"97",30.33,2.5,"ESE","3.5","-","N/A","","Overcast",120,"2015-01-15 17:56:00","01/15/2015",9
"373","10:56 AM",53.1,48.9,"86",30.34,3,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-01-15 18:56:00","01/15/2015",10
"374","11:56 AM",54,48.9,"83",30.31,4,"Calm","Calm","-","N/A","","Haze",0,"2015-01-15 19:56:00","01/15/2015",11
"375","12:56 PM",55,50,"83",30.27,4,"North","3.5","-","N/A","","Haze",10,"2015-01-15 20:56:00","01/15/2015",12
"376","1:56 PM",55.9,52,"87",30.26,4,"North","4.6","-","N/A","","Mostly Cloudy",10,"2015-01-15 21:56:00","01/15/2015",13
"377","2:56 PM",57,51.1,"81",30.26,4,"North","5.8","-","N/A","","Haze",360,"2015-01-15 22:56:00","01/15/2015",14
